folder,psnr,ssim,lpips
04_18_2024_W3_F_Oils2_P_2,9.33938,0.30637,0.84151
04_18_2024_W3_F_Oils3_P_2,9.17511,0.26533,0.83711
04_18_2024_W3_F_Oils_P_2,9.61783,0.24897,0.81623
04_18_2024_W3_F_Onions1_V_1,11.69752,0.40096,0.75511
04_18_2024_W3_F_Oranges1_F_1,11.48913,0.36396,0.83218
04_18_2024_W3_F_PastaSauce1_P_1,10.35538,0.21183,0.82728
04_18_2024_W3_F_PeanutButter_P_2,9.3513,0.22697,0.85025
04_18_2024_W3_F_Pears1_F_1,11.89961,0.34751,0.77449
04_18_2024_W3_F_Peppers1_F_1,11.27465,0.29203,0.79322
04_18_2024_W3_F_Pickles_P_3,9.51552,0.15862,0.91069
04_18_2024_W3_F_Pineapples1_F_1,12.0537,0.2461,0.81464
04_18_2024_W3_F_Potatoes1_V_1,11.69486,0.33488,0.76666
04_18_2024_W3_F_Potatoes2_V_1,12.23536,0.30265,0.81211
04_18_2024_W3_F_Powerade_P_3,9.07148,0.21047,0.87049
04_18_2024_W3_F_Pringles_P_2,9.00858,0.23272,0.87949
04_18_2024_W3_F_Ranch2_P_3,9.75744,0.19672,0.91231
04_18_2024_W3_F_Ranch_P_3,9.24719,0.20072,0.88626
04_18_2024_W3_F_RedOnions1_V_1,11.1176,0.30169,0.78967
04_18_2024_W3_F_Salsa1_P_1,9.33386,0.2105,0.86426
04_18_2024_W3_F_Sauce1_P_1,9.01045,0.22378,0.86387
04_18_2024_W3_F_Spices_P_2,9.22978,0.25495,0.85121
04_18_2024_W3_F_Sugar2_P_2,9.59768,0.26322,0.85933
04_18_2024_W3_F_Sugar_P_2,9.60076,0.30742,0.85628
04_18_2024_W3_F_TomatoCans1_P_1,10.13097,0.20851,0.87569
04_18_2024_W3_F_TomatoCans2_P_1,9.94676,0.22735,0.86426
04_18_2024_W3_F_Tomatoes1_F_1,12.50196,0.29736,0.76091
04_18_2024_W3_F_Tomatoes2_F_1,12.38064,0.3389,0.76388
04_18_2024_W_F_Apples1_F_1,11.79471,0.37065,0.78703
04_18_2024_W_F_Apples2_F_1,12.05797,0.34463,0.79451
04_18_2024_W_F_Apples3_F_1,12.45891,0.34632,0.72662
04_18_2024_W_F_Apples4_F_1,12.56572,0.37421,0.75096
04_18_2024_W_F_Asparagus1_V_1,12.08192,0.23394,0.78364
04_18_2024_W_F_Avacados1_F_1,11.34728,0.26977,0.77945
04_18_2024_W_F_BBQSauce_P_2,9.91873,0.24717,0.85436
04_18_2024_W_F_Bananas1_F_1,11.55961,0.34674,0.77605
04_18_2024_W_F_Bananas2_F_1,12.05883,0.37898,0.72392
04_18_2024_W_F_Bread2_P_3,10.85219,0.18658,0.88538
04_18_2024_W_F_Bread_P_3,10.20966,0.18935,0.89623
04_18_2024_W_F_Broccoli1_V_1,12.85578,0.27521,0.75915
04_18_2024_W_F_Candy2_P_3,9.76243,0.19235,0.88908
04_18_2024_W_F_Candy3_P_3,9.84138,0.24152,0.88798
04_18_2024_W_F_Candy_P_3,10.3291,0.22887,0.89725
04_18_2024_W_F_Cans2_P_2,10.53858,0.19984,0.84293
04_18_2024_W_F_Cans3_P_2,10.83323,0.29459,0.82176
04_18_2024_W_F_Cans4_P_2,10.38452,0.22675,0.81181
04_18_2024_W_F_Cans5_P_2,10.56747,0.21556,0.80123
04_18_2024_W_F_Cans6_P_2,10.7568,0.2147,0.82536
04_18_2024_W_F_Cans7_P_2,10.20064,0.20237,0.84381
04_18_2024_W_F_Cans_P_2,9.89217,0.21496,0.84328
04_18_2024_W_F_Chiles1_P_1,10.40743,0.30331,0.88047
04_18_2024_W_F_Chips2_P_3,9.47912,0.20807,0.87714
04_18_2024_W_F_Chips_P_3,10.02403,0.22845,0.88472
04_18_2024_W_F_Coconuts1_F_1,11.98777,0.45113,0.80377
04_18_2024_W_F_Coffee2_P_2,10.46573,0.29122,0.84594
04_18_2024_W_F_Coffee_P_2,10.52833,0.31244,0.81307
04_18_2024_W_F_Condiments_P_2,10.08792,0.22779,0.8286
04_18_2024_W_F_Corn1_F_1,12.21086,0.27618,0.77744
04_18_2024_W_F_Cucumbers1_V_1,11.37288,0.27652,0.78571
04_18_2024_W_F_Doritos_P_3,9.83152,0.15926,0.87697
04_18_2024_W_F_Flour1_P_1,11.06846,0.32339,0.83821
04_18_2024_W_F_Flour_P_2,12.63789,0.40016,0.81055
04_18_2024_W_F_Garlic1_V_1,12.50092,0.39532,0.69657
04_18_2024_W_F_GrapeFruit1_F_1,11.83761,0.3491,0.74946
04_18_2024_W_F_GreenPeppers1_F_1,12.00379,0.26105,0.78325
04_18_2024_W_F_Greens1_V_1,10.79403,0.24018,0.78491
04_18_2024_W_F_Greens2_V_1,11.69215,0.31382,0.73291
04_18_2024_W_F_Jam_P_3,9.82551,0.15903,0.90627
04_18_2024_W_F_Lemons1_F_1,12.12727,0.3084,0.78164
04_18_2024_W_F_Limes1_F_1,11.61432,0.28779,0.80156
04_18_2024_W_F_MacAndCheese1_P_1,10.45782,0.26605,0.83234
04_18_2024_W_F_Mangoes1_F_1,13.12956,0.39452,0.67306
04_18_2024_W_F_Melons1_F_1,11.79569,0.47269,0.79507
04_18_2024_W_F_Melons2_F_1,12.52806,0.42329,0.71183
04_18_2024_W_F_Mustard_P_2,9.85668,0.18545,0.71603
04_18_2024_W_F_Nectarines1_F_1,12.14312,0.43458,0.83324
04_18_2024_W_F_Nuts1_P_1,9.87458,0.30347,0.84399
04_18_2024_W_F_Oil_P_3,10.28551,0.25384,0.86322
04_18_2024_W_F_Oils_P_2,10.53722,0.2909,0.85183
04_18_2024_W_F_Olive_P_3,9.43699,0.21279,0.89637
04_18_2024_W_F_Onions1_V_1,12.62328,0.39301,0.74638
04_18_2024_W_F_Oranges1_F_1,12.82072,0.37152,0.76674
04_18_2024_W_F_PastaSauce5_P_2,10.00111,0.21111,0.88321
04_18_2024_W_F_PeanutButter_P_3,9.96562,0.18337,0.92094
04_18_2024_W_F_Pickles_P_2,10.43144,0.28135,0.85287
04_18_2024_W_F_Pineapples1_F_1,11.64243,0.22588,0.8111
04_18_2024_W_F_Plantains1_F_1,12.66888,0.42672,0.77413
04_18_2024_W_F_Ranch_P_2,10.42191,0.26561,0.75212
04_18_2024_W_F_Random_P_3,10.38703,0.24045,0.90642
04_18_2024_W_F_RedOnions1_V_1,11.98073,0.31677,0.78486
04_18_2024_W_F_Salsa_P_3,10.73302,0.25689,0.90929
04_18_2024_W_F_Snacks_P_3,10.18082,0.19338,0.90798
04_18_2024_W_F_Spices1_P_1,9.53322,0.20099,0.86752
04_18_2024_W_F_Spices_P_3,10.96619,0.30812,0.88692
04_18_2024_W_F_Sugar_P_2,11.15884,0.30745,0.82202
04_18_2024_W_F_Sugar_P_3,10.04601,0.26166,0.91459
04_18_2024_W_F_Syrup1_P_1,10.02513,0.27468,0.8015
04_18_2024_W_F_Tomatoes1_F_1,11.94833,0.29773,0.76421
04_18_2024_W_F_Tomatoes2_F_1,11.77862,0.30326,0.78372
04_18_2024_W_F_Tortillas1_P_1,10.30834,0.26622,0.8357
04_18_2024_W_F_Tostitos2_P_3,10.13767,0.18295,0.90157
04_18_2024_W_F_Tostitos_P_3,10.38737,0.20833,0.90036
04_18_2024_W_F_Various2_P_2,10.61765,0.20347,0.97143
04_18_2024_W_F_Various_P_2,10.9247,0.34138,0.8138
04_18_2024_W_F_Vinegar_P_3,10.84657,0.27371,0.88351
04_19_2024_S2_F_Apples1_F_1,11.40966,0.30281,0.8329
04_19_2024_S2_F_Apples2_F_1,11.35296,0.3304,0.81142
04_19_2024_S2_F_Apples_F_2,11.70077,0.431,0.78395
04_19_2024_S2_F_Avacados1_F_1,11.0474,0.23958,0.80262
04_19_2024_S2_F_Bananas1_F_1,11.24291,0.28031,0.78497
04_19_2024_S2_F_Cans2_P_2,12.12038,0.30816,0.63771
04_19_2024_S2_F_Cans_P_2,10.4948,0.225,0.88041
04_19_2024_S2_F_Chips2_P_3,10.07309,0.17069,0.89761
04_19_2024_S2_F_Chips3_P_3,10.34087,0.18768,0.91285
04_19_2024_S2_F_Chips4_P_3,9.84606,0.19557,0.89931
04_19_2024_S2_F_Chips5_P_3,9.80981,0.22188,0.87866
04_19_2024_S2_F_Chips_P_3,10.31965,0.2236,0.90031
04_19_2024_S2_F_Drinks_P_2,10.38325,0.26078,0.87159
04_19_2024_S2_F_Flour1_P_1,10.61987,0.20969,0.87646
04_19_2024_S2_F_FruitCans1_P_1,10.37249,0.21757,0.85493
04_19_2024_S2_F_Greens1_V_1,11.19291,0.28065,0.78561
04_19_2024_S2_F_Greens2_V_1,10.7071,0.23989,0.80652
04_19_2024_S2_F_Jam1_P_1,9.65723,0.17574,0.87046
04_19_2024_S2_F_Juice1_P_1,9.72896,0.18977,0.86735
04_19_2024_S2_F_Juice2_P_1,9.84038,0.19009,0.85271
04_19_2024_S2_F_Lemons1_F_1,11.87423,0.3009,0.78843
04_19_2024_S2_F_Mayo_P_2,10.29368,0.21749,0.8386
04_19_2024_S2_F_Melons1_F_1,11.76129,0.40351,0.81385
04_19_2024_S2_F_Oil1_P_1,10.09287,0.19646,0.87324
04_19_2024_S2_F_Onions1_V_1,10.92528,0.32647,0.78456
04_19_2024_S2_F_Onions2_V_1,10.99933,0.3581,0.78243
04_19_2024_S2_F_Onions3_V_1,11.20084,0.28664,0.78302
04_19_2024_S2_F_Oranges1_F_1,11.97468,0.36033,0.77523
04_19_2024_S2_F_PastaSauce_P_2,10.44719,0.20564,0.90264
04_19_2024_S2_F_Salsa_P_2,10.24568,0.19209,0.84462
04_19_2024_S2_F_Sauce1_P_1,9.69201,0.2107,0.85711
04_19_2024_S2_F_Sauce_P_2,9.30887,0.19001,0.86878
04_19_2024_S2_F_Spices_P_3,9.0675,0.20526,0.88539
04_19_2024_S2_F_Tomatoes1_F_1,11.47246,0.23488,0.75813
04_19_2024_S2_F_Vinegar_P_3,9.64088,0.21642,0.85686
04_19_2024_S_F_Bananas1_F_1,11.48006,0.32325,0.81714
04_19_2024_S_F_Fruits1_F_1,12.04132,0.36023,0.77703
04_19_2024_S_F_Greens_V_2,9.90579,0.30614,0.85608
04_19_2024_S_F_Melons_F_2,11.90332,0.35995,0.80663
04_19_2024_S_F_OliveOil_P_3,9.6756,0.22396,0.85557
04_19_2024_W4_F_Apples1_F_1,10.89396,0.32635,0.8222
04_19_2024_W4_F_Apples2_F_1,11.87916,0.3732,0.78116
04_19_2024_W4_F_Avacados1_F_1,11.67681,0.26484,0.74976
04_19_2024_W4_F_Bananas1_F_1,11.66562,0.35562,0.82561
04_19_2024_W4_F_Bananas2_F_1,12.05742,0.33287,0.74393
04_19_2024_W4_F_CanBeans2_P_3,9.76685,0.25317,0.8848
04_19_2024_W4_F_CanBeans_P_3,9.71918,0.22291,0.90534
04_19_2024_W4_F_CanTomato_P_3,9.92069,0.17495,0.92188
04_19_2024_W4_F_Chips_P_3,10.87606,0.31437,0.9159
04_19_2024_W4_F_Gourds1_F_1,12.51482,0.39381,0.76949
04_19_2024_W4_F_Grapefruits1_F_1,12.34019,0.40977,0.73375
04_19_2024_W4_F_Greens1_V_1,10.63576,0.29664,0.80058
04_19_2024_W4_F_Greens2_V_1,10.75004,0.23181,0.81371
04_19_2024_W4_F_Juices_P_3,9.68111,0.1902,0.93615
04_19_2024_W4_F_Lemons1_F_1,12.97598,0.41062,0.71013
04_19_2024_W4_F_Melons1_F_1,11.33904,0.40068,0.78305
04_19_2024_W4_F_MixedNuts_P_3,9.08883,0.21531,0.88588
04_19_2024_W4_F_Nectarines1_F_1,12.02505,0.32468,0.78957
04_19_2024_W4_F_Onions1_V_1,11.01048,0.31906,0.79178
04_19_2024_W4_F_Onions2_V_1,12.20297,0.40898,0.7922
04_19_2024_W4_F_Oranges1_F_1,11.93328,0.37346,0.80592
04_19_2024_W4_F_OrganicBananas1_F_1,11.49166,0.29505,0.77395
04_19_2024_W4_F_Pears1_F_1,10.75555,0.32785,0.82507
04_19_2024_W4_F_Peppers1_F_1,10.28263,0.25701,0.84406
04_19_2024_W4_F_Pineapples1_F_1,11.21853,0.22618,0.79349
04_19_2024_W4_F_Plantains1_F_1,12.37612,0.4074,0.78244
04_19_2024_W4_F_Plums1_F_1,11.34961,0.24657,0.77132
04_19_2024_W4_F_Plums2_F_1,10.66925,0.31489,0.80843
04_19_2024_W4_F_Potatoes1_V_1,11.20817,0.35849,0.78769
04_19_2024_W4_F_Random_P_3,10.31092,0.24456,0.88354
04_19_2024_W4_F_RedOnions1_V_1,10.96563,0.28487,0.78022
04_19_2024_W4_F_Salsa_P_3,9.22379,0.2081,0.88419
04_19_2024_W4_F_Sauce_P_3,9.83838,0.21388,0.90779
04_19_2024_W4_F_Soup_P_3,9.749,0.16565,0.92973
04_19_2024_W4_F_Tomatoes1_F_1,11.11745,0.29604,0.8266
04_19_2024_W4_F_Tomatoes2_F_1,11.59328,0.31493,0.77198
04_19_2024_W4_F_Watermelons1_F_1,11.99272,0.36509,0.78727
04_19_2024_W_F_Bread_P_2,9.87366,0.27552,0.87204
04_19_2024_W_F_Coffee_P_2,10.48963,0.2529,0.8388
04_19_2024_W_F_Dressings_P_2,9.9615,0.24308,0.85916
04_19_2024_W_F_Jelly_P_2,9.76593,0.23704,0.85329
04_19_2024_W_F_Ketchup_P_2,9.69658,0.25662,0.84642
04_19_2024_W_F_Oils_P_2,12.09307,0.2317,0.70033
04_19_2024_W_F_Pickles_P_2,9.47334,0.24859,0.85051
04_19_2024_W_F_Ranch_P_2,9.53982,0.22098,0.8689
04_19_2024_W_F_Sauce_P_2,9.64254,0.2299,0.84381
04_19_2024_W_F_Spices_P_2,9.71273,0.22928,0.80549
04_19_2024_W_F_Sugar_P_2,10.4848,0.29321,0.83011
