folder,psnr,ssim,lpips
04_19_2024_W4_F_Plums1_F_1,13.71566,0.41417,0.62469
04_19_2024_W4_F_Soup_P_3,10.81418,0.22989,0.86502
04_19_2024_S2_F_Flour1_P_1,11.29101,0.19288,0.80721
03_21_2024_W_L_Pears1_F_1,17.62467,0.48881,0.38396
04_19_2024_S_F_Fruits1_F_1,13.30725,0.42671,0.73167
04_18_2024_W_F_Bread_P_3,9.82671,0.23202,0.8557
04_04_2024_W2_C_PastaSauce_P_2,10.80402,0.21208,0.82882
04_18_2024_W3_F_PeanutButter_P_2,10.07505,0.16989,0.75145
04_19_2024_S2_F_Apples2_F_1,11.22213,0.30878,0.78667
04_04_2024_W_C_PastaSauce4_P_2,12.99046,0.35204,0.69318
04_18_2024_W_F_Doritos_P_3,10.64807,0.15709,0.76757
03_04_2024_S_L_Greens2_V_1,15.75214,0.37348,0.37092
03_21_2024_W_L_EnergyDrinks1_P_1,12.61199,0.2804,0.71258
04_18_2024_W2_F_Lemons1_F_1,13.21558,0.38023,0.66616
04_04_2024_W2_C_Tomatoes2_F_1,11.01434,0.26422,0.76159
04_04_2024_W2_C_Tomatoes1_F_1,11.02501,0.26142,0.73215
04_04_2024_W_C_Apples4_F_1,12.54914,0.3384,0.69466
04_04_2024_W2_C_PeanutButter_P_3,11.68266,0.34664,0.80888
04_04_2024_W2_C_Cans_P_2,11.35367,0.3292,0.7975
04_18_2024_W_F_Tostitos2_P_3,10.33261,0.26918,0.85536
04_18_2024_W2_F_Apples1_F_1,11.88965,0.32872,0.70045
04_04_2024_S_C_Oil_P_3,9.2709,0.22111,0.81338
04_18_2024_W2_F_Buns1_P_1,11.94735,0.19689,0.83934
04_04_2024_S_C_Chips_P_2,11.98432,0.20414,0.73747
04_04_2024_W_C_PastaSauce2_P_2,13.31064,0.33968,0.69129
03_04_2024_S_L_SparklingWater_P_1,15.53569,0.3567,0.40417
03_07_2024_S_L_TomatoAvocado1_F_1,12.42555,0.30897,0.54207
04_18_2024_W_F_Cans4_P_2,10.21742,0.19512,0.75818
04_18_2024_W_F_Condiments_P_2,11.22938,0.22466,0.77041
03_07_2024_S_L_GrapeFruits1_F_1,16.6259,0.51168,0.28961
04_18_2024_W3_F_Greens1_V_1,13.16978,0.25267,0.67939
04_04_2024_W2_C_FruitsLong1_F_1,null,null,null
04_04_2024_W_C_Onions1_V_1,15.20808,0.53177,0.5235
04_18_2024_W3_F_TomatoCans2_P_1,10.59338,0.16516,0.78957
04_18_2024_W2_F_Flour1_P_1,10.27113,0.26335,0.82692
04_18_2024_W_F_Lemons1_F_1,13.02369,0.37655,0.57607
04_18_2024_W3_F_GreenPeppers1_F_1,12.06793,0.31116,0.69529
03_21_2024_W_L_Tomatoes_F_2,13.09576,0.34843,0.45531
04_18_2024_W3_F_Pineapples1_F_1,11.94995,0.30768,0.77619
04_19_2024_S2_F_Cans2_P_2,null,null,null
04_18_2024_W2_F_GreenPeppers1_F_1,12.2082,0.27165,0.70656
04_18_2024_W3_F_Chips_P_2,11.4948,0.19277,0.7991
04_04_2024_W2_C_Chips5_P_3,10.99258,0.22236,0.84083
04_18_2024_W3_F_Bagels1_P_1,10.49084,0.20095,0.78589
03_13_2024_S_Co_Cabbages_V_2,14.74138,0.3662,0.44525
04_18_2024_W3_F_Breads1_P_1,12.22763,0.21144,0.51392
04_04_2024_W2_C_Candy_P_3,11.7677,0.32012,0.81966
04_19_2024_W_F_Spices_P_2,10.89194,0.24562,0.73963
04_04_2024_W2_C_Chips_P_3,11.06347,0.22459,0.77987
04_04_2024_W_C_DriedFruits_P_2,13.68288,0.35032,0.63472
04_04_2024_W_C_Greens2_V_1,10.83097,0.19874,0.72564
04_19_2024_W4_F_Greens1_V_1,14.54846,0.52956,0.54364
03_07_2024_S_L_Apples_F_2,13.03263,0.43601,0.66854
04_18_2024_W2_F_Coffee2_P_3,10.87686,0.29942,0.87134
04_19_2024_W4_F_Sauce_P_3,11.53079,0.2953,0.77837
04_04_2024_W_C_Snacks_P_2,13.89515,0.33972,0.62486
04_18_2024_W_F_Vinegar_P_3,11.01373,0.25203,0.76921
03_04_2024_S_L_FruitsLong2_F_1,12.94156,0.2356,0.72981
04_04_2024_S_C_Gourds1_V_1,14.38431,0.42961,0.59119
04_19_2024_S2_F_Lemons1_F_1,14.2675,0.44994,0.55221
03_21_2024_W_L_Nectarines1_F_1,12.8246,0.28674,0.72734
03_21_2024_W_L_Onions_V_2,13.47408,0.43451,0.72188
03_21_2024_W_L_Gourds1_F_1,18.15292,0.57103,0.23991
04_19_2024_W4_F_Bananas1_F_1,12.53731,0.37465,0.72783
03_21_2024_W_L_Coffee1_P_1,14.28856,0.35034,0.50331
04_04_2024_W2_C_Coffee_P_3,10.65954,0.24983,0.77769
04_18_2024_W3_F_Buns1_P_1,10.76073,0.23428,0.82563
04_18_2024_W2_F_AppleJuice_P_3,9.24927,0.21104,0.81951
04_18_2024_W_F_PeanutButter_P_3,9.30465,0.1816,0.83569
04_04_2024_W_C_GranolaBars_P_2,11.69323,0.28311,0.73686
04_18_2024_W_F_Flour1_P_1,11.76846,0.24887,0.79013
04_18_2024_W_F_Avacados1_F_1,13.27743,0.39215,0.61266
04_18_2024_W3_F_Lemons1_F_1,14.19029,0.42796,0.70393
04_19_2024_W4_F_Peppers1_F_1,11.24733,0.3212,0.78929
04_04_2024_S_C_Broccoli1_V_1,12.0713,0.27487,0.69163
04_18_2024_W_F_GrapeFruit1_F_1,15.58058,0.46241,0.48681
03_21_2024_W_L_Cucumbers_F_2,10.81071,0.26782,0.76917
03_04_2024_S_L_Bananas2_F_2,13.16795,0.23079,0.66826
04_04_2024_W2_C_Plantains1_F_1,15.90236,0.44486,0.40501
03_21_2024_W_L_Coffee_P_2,13.38718,0.33131,0.64397
04_18_2024_W3_F_Bread_P_2,9.08834,0.1954,0.78782
03_21_2024_W_L_Pineapples1_F_1,12.09427,0.20578,0.72394
04_18_2024_W3_F_Spices_P_2,10.88194,0.25983,0.81591
04_04_2024_S_C_Chips3_P_1,11.54599,0.21734,0.76399
03_21_2024_W_L_Syrup_P_2,13.70489,0.36522,0.44445
04_04_2024_S_C_Bananas_F_2,10.99189,0.35889,0.71056
04_19_2024_W4_F_Apples2_F_1,11.55603,0.21223,0.74673
04_19_2024_S2_F_Sauce_P_2,9.19313,0.131,0.76043
04_18_2024_W_F_Tostitos_P_3,9.80614,0.25031,0.88438
03_21_2024_W_L_Coffee2_P_2,12.70313,0.38688,0.65541
03_21_2024_W_L_Melons1_F_1,18.29713,0.50645,0.3465
04_04_2024_S_C_Ketchup_P_2,11.53373,0.32907,0.77485
03_21_2024_W_L_Syrup1_P_1,13.36136,0.33921,0.619
04_18_2024_W_F_Olive_P_3,8.2742,0.20421,0.84822
04_18_2024_W3_F_Pringles_P_2,10.08686,0.17387,0.78673
04_18_2024_W2_F_Chips2_P_2,11.26101,0.2242,0.85159
04_19_2024_W4_F_Potatoes1_V_1,11.32161,0.25983,0.75289
04_19_2024_W4_F_Grapefruits1_F_1,14.9688,0.47451,0.55837
04_04_2024_W_C_Coffee4_P_2,12.93491,0.27141,0.70065
03_21_2024_W_L_Radish_V_2,13.86524,0.29733,0.48761
04_18_2024_W_F_Various2_P_2,10.19282,0.17333,0.81831
04_04_2024_W_C_Flour_P_2,14.28132,0.38307,0.65999
04_19_2024_W4_F_Apples1_F_1,10.88297,0.29629,0.81186
04_04_2024_W2_C_Potatoes2_V_1,13.10778,0.37508,0.60064
04_18_2024_W_F_Limes1_F_1,10.32339,0.29714,0.75062
04_19_2024_S2_F_Juice1_P_1,10.22115,0.19512,0.84871
04_04_2024_S_C_Chips1_P_1,11.01224,0.21155,0.73883
04_04_2024_W2_C_Apples3_F_1,11.26382,0.2903,0.67974
04_04_2024_W2_C_Grapefruits1_F_1,14.60616,0.41235,0.47484
04_04_2024_W_C_Drinks_P_2,12.56997,0.31172,0.75419
04_04_2024_S_C_Various_V_2,13.65839,0.39486,0.75268
03_21_2024_W_L_Chips1_P_1,13.97446,0.27392,0.49889
04_19_2024_W4_F_Tomatoes1_F_1,11.2204,0.19438,0.73306
04_04_2024_S_C_Greens_V_2,11.9308,0.28427,0.75585
04_18_2024_W2_F_Candy4_P_2,9.51037,0.18609,0.81114
04_18_2024_W3_F_Honey_P_2,10.5009,0.18071,0.76593
04_19_2024_S2_F_Mayo_P_2,10.25511,0.16051,0.6507
04_18_2024_W_F_Sugar_P_2,11.75743,0.28136,0.72346
03_04_2024_S_L_Oranges_F_2,12.47406,0.338,0.81319
04_04_2024_NG_C_Chips_P_2,12.11391,0.21269,0.76058
03_13_2024_S_Co_Tomatoes_V_2,15.84729,0.47774,0.55918
04_18_2024_W_F_Bananas2_F_1,13.32316,0.48123,0.63918
04_18_2024_W_F_Cans7_P_2,10.93966,0.18748,0.73122
04_04_2024_W_C_Peppers2_F_1,null,null,null
04_04_2024_S_C_Chips3_P_2,11.2057,0.23017,0.70553
04_04_2024_W_C_Watermelon_F_2,14.76634,0.36647,0.60966
04_18_2024_W2_F_Salsa1_P_1,10.43547,0.19914,0.79972
04_18_2024_W2_F_Coffee3_P_3,9.02311,0.2166,0.76977
04_18_2024_W2_F_Cucumbers1_V_1,12.14756,0.27347,0.67152
04_18_2024_W2_F_Sugar_P_3,10.11744,0.21981,0.82464
04_18_2024_W3_F_CanFruits_P_3,10.9273,0.24164,0.88425
04_18_2024_W_F_BBQSauce_P_2,9.08127,0.21932,0.82632
04_18_2024_W_F_Cans2_P_2,11.45071,0.18297,0.62257
03_21_2024_W_L_Cheese1_P_1,13.38262,0.28271,0.62515
03_07_2024_S_L_Onions_V_2,14.04003,0.41256,0.64718
04_04_2024_W2_C_Cucumbers1_V_1,11.96727,0.31134,0.6897
04_18_2024_W2_F_BBQSauce2_P_2,9.10753,0.19382,0.80128
04_19_2024_S2_F_Apples_F_2,12.08453,0.38195,0.70678
04_18_2024_W3_F_Ranch2_P_3,10.81479,0.28112,0.84395
04_04_2024_S_C_Pickles_P_2,11.93189,0.25341,0.76785
03_21_2024_W_L_Oil1_P_1,10.60704,0.18439,0.67544
03_07_2024_S_L_Apples2_F_2,14.62806,0.39869,0.5774
04_18_2024_W_F_Tomatoes2_F_1,12.46504,0.39939,0.63795
04_04_2024_W_C_Melons2_F_1,13.12098,0.44437,0.61136
04_18_2024_W_F_Greens1_V_1,12.37238,0.39399,0.6608
04_04_2024_W2_C_Juice_P_2,null,null,null
04_18_2024_W3_F_Apples3_F_1,13.67633,0.45106,0.51937
04_18_2024_W_F_Chiles1_P_1,8.41451,0.16246,0.87181
04_19_2024_S2_F_Chips_P_3,11.05607,0.26213,0.8097
03_21_2024_W_L_Ranch1_P_1,10.38152,0.21128,0.75259
03_04_2024_S_L_Juices_P_2,13.56519,0.33207,0.5449
04_04_2024_W2_C_Bread2_P_2,11.64764,0.21987,0.70956
04_04_2024_W2_C_RedOnions1_V_1,14.02843,0.38418,0.50417
04_18_2024_W_F_Coffee2_P_2,11.57057,0.30072,0.80043
04_04_2024_S_C_Chips2_P_2,11.73217,0.20001,0.75565
04_19_2024_S2_F_Sauce1_P_1,10.83046,0.21123,0.79514
04_04_2024_W2_C_Gourds1_V_1,11.7587,0.39759,0.69776
04_04_2024_W_C_Limes1_F_1,11.68713,0.34681,0.7111
04_18_2024_W2_F_Bread_P_3,10.96201,0.26935,0.86893
04_18_2024_W3_F_Oranges1_F_1,10.93815,0.36333,0.77888
04_18_2024_W_F_GreenPeppers1_F_1,12.33077,0.37525,0.57471
04_04_2024_W_C_Cabbage1_V_1,12.71018,0.30142,0.63847
04_04_2024_S_C_Peppers1_F_1,13.41728,0.36855,0.67869
04_19_2024_S2_F_Bananas1_F_1,10.58714,0.19936,0.86476
04_04_2024_W_C_Apples2_F_1,14.25205,0.45897,0.56156
04_18_2024_W2_F_Chips4_P_2,10.91532,0.18974,0.77602
04_18_2024_W3_F_Ketchup_P_3,9.72647,0.18639,0.82502
04_04_2024_S_C_OrangesLong2_F_1,12.34901,0.35823,0.74105
03_21_2024_W_L_Candy2_P_1,13.40104,0.37474,0.57218
03_21_2024_W_L_Candy2_P_2,11.8504,0.23768,0.73232
04_04_2024_W_C_Cans_P_3,11.33579,0.16997,0.79688
04_18_2024_W3_F_Potatoes1_V_1,14.18975,0.46774,0.61903
04_18_2024_W3_F_Onions1_V_1,16.31473,0.53542,0.45742
03_07_2024_S_L_Nuts1_P_1,13.50196,0.2332,0.60355
04_04_2024_W_C_Tomatoes1_F_1,13.43953,0.41914,0.6947
04_18_2024_W_F_Apples1_F_1,14.85726,0.45656,0.57092
04_04_2024_W_C_Peppers1_F_1,12.63924,0.43001,0.62811
04_19_2024_S2_F_Apples1_F_1,10.89714,0.31012,0.77691
04_04_2024_NG_C_Bananas1_F_1,12.58487,0.35059,0.76857
04_04_2024_W_C_Chips_P_3,10.28097,0.20301,0.75132
04_04_2024_W2_C_BananasLong1_F_1,13.18953,0.33077,0.73176
04_04_2024_W2_C_Chips3_P_3,11.40104,0.22739,0.79102
04_18_2024_W_F_Random_P_3,10.00184,0.24152,0.89165
04_04_2024_S_C_Chips4_P_1,11.27221,0.19797,0.77868
03_21_2024_W_L_Bagels1_P_1,12.76809,0.17357,0.66448
04_18_2024_W2_F_Tea_P_3,10.20502,0.24624,0.8027
04_04_2024_W2_C_Alfredo_P_3,10.08726,0.29195,0.80416
04_18_2024_W3_F_Potatoes2_V_1,12.34655,0.37059,0.75777
04_18_2024_W3_F_Gatorade2_P_3,10.75082,0.26457,0.85129
04_19_2024_W4_F_Melons1_F_1,12.91794,0.49231,0.7047
