folder,psnr,ssim,lpips
03_04_2024_S_L_Greens1_V_1,8.04621,0.00255,0.97536
04_04_2024_W2_C_Bread_P_2,11.10479,0.14475,0.62643
04_18_2024_W_F_Salsa_P_3,null,null,null
04_18_2024_W3_F_Gatorade_P_3,5.83053,0.00456,0.95376
04_18_2024_W2_F_Juice_P_3,9.9628,0.09133,0.62874
04_19_2024_S2_F_Salsa_P_2,9.98568,0.12446,0.61075
04_04_2024_S_C_OrangesLong1_F_1,12.50677,0.29889,0.56608
04_04_2024_W2_C_Pineapples1_F_1,10.7967,0.08255,0.40046
04_04_2024_NG_C_Bananas1_F_1,12.00198,0.21429,0.52017
04_18_2024_W3_F_Tomatoes2_F_1,11.85554,0.14454,0.56058
03_21_2024_W_L_Apples2_F_2,null,null,null
04_04_2024_W_C_Tomatoes1_F_1,12.96462,0.15947,0.48475
04_04_2024_W2_C_Mayo_P_2,12.47521,0.22602,0.68297
03_07_2024_S_L_Oranges_F_2,null,null,null
04_19_2024_S2_F_Flour1_P_1,null,null,null
04_19_2024_W4_F_Greens1_V_1,null,null,null
04_18_2024_W_F_Tortillas1_P_1,null,null,null
03_21_2024_W_L_Cans_P_2,6.19158,0.0044,0.94945
04_18_2024_W3_F_Powerade_P_3,10.18575,0.07851,0.61
03_21_2024_W_L_Apples1_F_1,15.39654,0.3225,0.45538
03_21_2024_W_L_Pickles1_P_1,11.80206,0.19737,0.54527
04_18_2024_W2_F_Greens1_V_1,12.25161,0.19836,0.50567
04_18_2024_W2_F_Chips2_P_2,5.96832,0.0053,0.94003
04_04_2024_W_C_CannedPeas_P_3,10.495,0.1176,0.62246
04_19_2024_W_F_Dressings_P_2,11.54349,0.12487,0.67958
04_04_2024_W_C_Greens1_V_1,11.57529,0.14564,0.49335
04_18_2024_W3_F_Avacados1_F_1,11.03272,0.10924,0.53844
04_04_2024_W_C_Pineapples1_F_1,12.56503,0.10827,0.56112
04_04_2024_NG_C_Onions1_V_1,12.15719,0.21005,0.59245
04_19_2024_W4_F_Bananas1_F_1,null,null,null
04_19_2024_S2_F_Chips2_P_3,9.49061,0.06866,0.65908
04_04_2024_S_C_Oil_P_3,9.0285,0.08268,0.66609
04_04_2024_W_C_Oranges1_F_1,13.52017,0.27576,0.45933
04_04_2024_W_C_Avocados1_F_1,12.46463,0.25196,0.47552
04_19_2024_W_F_Jelly_P_2,9.4536,0.09189,0.6791
04_18_2024_W3_F_Spices_P_2,9.21896,0.10674,0.63361
03_07_2024_S_L_Apples1_F_1,16.155,0.43802,0.37389
04_18_2024_W3_F_Bananas1_F_1,11.44035,0.15301,0.54424
04_18_2024_W3_F_PeanutButter_P_2,6.1241,0.01632,0.94154
04_19_2024_S2_F_Onions1_V_1,9.76708,0.11503,0.62775
04_19_2024_W4_F_CanTomato_P_3,9.3915,0.05802,0.65441
04_19_2024_S2_F_Cans_P_2,9.16606,0.08407,0.65683
04_19_2024_W4_F_Tomatoes1_F_1,11.35328,0.14339,0.57704
04_04_2024_W_C_Melons2_F_1,14.05119,0.2385,0.47396
04_19_2024_S_F_Bananas1_F_1,6.07997,0.00268,0.94962
04_18_2024_W2_F_Vinegar_P_3,5.80162,0.00319,0.93316
03_07_2024_S_L_OrangesLong1_F_1,12.12872,0.17478,0.5998
04_04_2024_W2_C_Bananas2_F_1,13.33445,0.28729,0.47319
04_04_2024_W_C_RedOnions1_V_1,14.33235,0.31475,0.40836
04_19_2024_S_F_Fruits1_F_1,12.50097,0.18246,0.5101
04_18_2024_W3_F_Candy3_P_2,8.97173,0.08662,0.6615
04_04_2024_S_C_Exotic_F_2,11.77231,0.25136,0.60641
04_04_2024_W_C_Onions2_V_1,14.35965,0.26887,0.46791
03_04_2024_S_L_Apples_F_2,12.74419,0.17913,0.53319
03_21_2024_W_L_Pineapples1_F_1,null,null,null
03_04_2024_S_L_Bananas2_F_2,8.5183,0.08889,0.90555
03_21_2024_W_L_Nuts1_P_1,11.44399,0.19069,0.59673
04_04_2024_W2_C_Tomatoes1_F_1,12.88196,0.17343,0.49929
04_04_2024_W2_C_Spices_P_2,10.11515,0.13685,0.69501
03_21_2024_W_L_Bagels1_P_1,5.91079,0.0018,0.94627
03_07_2024_S_L_Apples2_F_2,15.47782,0.40087,0.40338
03_07_2024_S_L_TomatoAvocado1_F_1,15.95839,0.38485,0.39041
04_18_2024_W2_F_Oil_P_3,9.30163,0.08328,0.62741
04_18_2024_W_F_Melons2_F_1,15.29016,0.39988,0.39225
04_04_2024_S_C_Potatoes_V_2,5.03203,0.00239,0.91496
03_04_2024_S_L_FruitsLong2_F_1,14.55743,0.22762,0.57101
04_18_2024_W3_F_Apples4_F_1,11.47822,0.18381,0.55867
04_04_2024_W2_C_AppleJuice_P_3,9.71677,0.0852,0.63155
04_18_2024_W2_F_Apples1_F_1,13.37514,0.1816,0.51395
04_18_2024_W3_F_Apples1_F_1,null,null,null
04_04_2024_W_C_Various_P_2,12.91881,0.22642,0.52622
03_04_2024_S_L_Oranges_F_2,14.67071,0.25434,0.56115
04_19_2024_W4_F_Grapefruits1_F_1,13.23642,0.27111,0.52791
04_18_2024_W2_F_Melons2_F_1,12.8255,0.30281,0.50127
03_04_2024_S_L_ChipsSalsa_P_1,19.0185,0.71954,0.15916
04_04_2024_W_C_Mangoes2_F_1,17.17633,0.51824,0.32282
03_07_2024_S_L_Croutons_P_2,6.77347,0.00252,0.97596
04_04_2024_W2_C_Onions1_V_1,15.77225,0.27183,0.36877
04_04_2024_W2_C_Apples2_F_1,12.51405,0.19035,0.48383
03_07_2024_S_L_Nuts1_P_1,12.70273,0.15355,0.54979
04_18_2024_W_F_Cans3_P_2,12.59154,0.24708,0.66887
04_18_2024_W2_F_Chips_P_2,5.91558,0.01166,0.96504
04_19_2024_S_F_OliveOil_P_3,9.07485,0.08209,0.63463
04_04_2024_S_C_Chips1_P_1,6.02567,0.00285,0.99079
04_19_2024_S2_F_Tomatoes1_F_1,12.23244,0.15411,0.50725
04_19_2024_S2_F_Chips3_P_3,9.77949,0.07799,0.67026
04_18_2024_W_F_Condiments_P_2,10.3848,0.11515,0.60204
03_21_2024_W_L_Coffee_P_2,11.00154,0.21638,0.57643
04_19_2024_S2_F_Onions3_V_1,12.14269,0.13579,0.52474
04_19_2024_S2_F_Cans2_P_2,null,null,null
03_21_2024_W_L_Chips_P_2,11.35909,0.14505,0.61074
04_18_2024_W3_F_Tomatoes1_F_1,13.53848,0.15962,0.43585
04_18_2024_W3_F_Pineapples1_F_1,12.19568,0.11721,0.58025
03_21_2024_W_L_Coffee2_P_2,11.35177,0.24276,0.64446
04_18_2024_W2_F_BBQSauce2_P_2,9.3387,0.09918,0.62343
04_19_2024_W4_F_Soup_P_3,9.01495,0.0611,0.67306
04_18_2024_W3_F_Nectarines1_F_1,10.95516,0.13586,0.57815
04_19_2024_W4_F_RedOnions1_V_1,12.61763,0.17104,0.49249
04_19_2024_S2_F_Greens2_V_1,11.13014,0.13551,0.52863
04_18_2024_W_F_Candy2_P_3,9.31156,0.08133,0.61437
03_21_2024_W_L_Ranch1_P_1,5.67741,0.00967,0.90112
04_18_2024_W_F_Tostitos_P_3,10.27529,0.08013,0.63861
04_18_2024_W3_F_EnergyDrink_P_3,8.5746,0.0744,0.64127
04_19_2024_S2_F_Apples1_F_1,11.88819,0.13437,0.56222
04_04_2024_W_C_Apples2_F_1,14.2007,0.26324,0.40643
04_19_2024_W4_F_CanBeans2_P_3,9.08719,0.07892,0.63582
03_04_2024_S_L_Greens2_V_1,13.71955,0.29391,0.53428
03_04_2024_S_L_Flowers_F_1,null,null,null
04_18_2024_W_F_Sugar_P_3,9.61317,0.09428,0.63771
04_18_2024_W3_F_Sugar2_P_2,9.1394,0.1091,0.67708
04_18_2024_W_F_Various_P_2,5.80329,0.00595,0.96496
03_21_2024_W_L_Peas1_P_1,11.9578,0.20993,0.56021
04_19_2024_W4_F_Juices_P_3,9.22233,0.09329,0.66459
04_18_2024_W_F_Plantains1_F_1,16.42634,0.46396,0.32365
04_04_2024_W2_C_Cucumbers2_V_1,11.59269,0.14584,0.48861
04_04_2024_W2_C_FruitsLong1_F_1,null,null,null
04_04_2024_W2_C_Pickles_P_3,9.52054,0.08663,0.65663
04_19_2024_W4_F_Onions1_V_1,10.66871,0.13381,0.61928
04_04_2024_W_C_Beans_P_3,null,null,null
04_04_2024_W2_C_Chips6_P_3,10.17725,0.06237,0.63717
04_18_2024_W_F_Bread2_P_3,9.66696,0.1021,0.51357
04_18_2024_W3_F_CanSoup_P_3,10.53692,0.09695,0.71601
03_04_2024_S_L_Onions_V_2,null,null,null
04_04_2024_S_C_PeanutButter_P_3,10.01074,0.11449,0.65244
04_18_2024_W_F_Chips_P_3,9.58742,0.07505,0.63689
04_04_2024_W2_C_Plantains1_F_1,14.90369,0.3618,0.43382
04_18_2024_W_F_Ranch_P_2,null,null,null
04_18_2024_W2_F_Flour1_P_1,9.54806,0.10493,0.65756
04_04_2024_W_C_Mayo_P_3,9.6099,0.08,0.62244
04_18_2024_W3_F_Sugar_P_2,10.16767,0.12546,0.59647
03_07_2024_S_L_Exotic_F_2,12.77434,0.2214,0.56616
04_18_2024_W3_F_AppleJuice_P_3,8.73792,0.07067,0.63374
03_07_2024_S_L_Potatoes1_V_1,12.9766,0.16914,0.85281
04_18_2024_W_F_Chiles1_P_1,9.5606,0.10018,0.67931
04_18_2024_W_F_Apples1_F_1,13.75,0.29617,0.43346
04_18_2024_W3_F_Pears1_F_1,13.29746,0.25186,0.49125
04_04_2024_W_C_Watermelon_F_2,6.76674,0.00576,0.92058
04_18_2024_W3_F_Bananas2_F_1,14.14834,0.33782,0.47074
04_18_2024_W2_F_Lemons1_F_1,13.98889,0.18175,0.56607
03_21_2024_W_L_Jam1_P_1,null,null,null
04_18_2024_W3_F_Potatoes2_V_1,null,null,null
04_18_2024_W2_F_Jam1_P_1,9.01372,0.08098,0.62612
04_18_2024_W_F_Limes1_F_1,12.80891,0.17627,0.46846
04_18_2024_W2_F_Coffee_P_3,8.9259,0.06618,0.62074
04_18_2024_W3_F_Pringles_P_2,9.32433,0.09479,0.6199
04_19_2024_S2_F_Greens1_V_1,11.12454,0.18821,0.60014
04_19_2024_W4_F_Watermelons1_F_1,11.52021,0.17655,0.64282
04_19_2024_W_F_Pickles_P_2,9.72454,0.11902,0.61896
04_18_2024_W_F_Pineapples1_F_1,null,null,null
04_04_2024_S_C_Coffee_P_3,9.35345,0.09345,0.65691
04_19_2024_S_F_Greens_V_2,null,null,null
04_04_2024_S_C_Gourds1_V_1,12.79415,0.28145,0.50153
04_19_2024_W4_F_Peppers1_F_1,10.73482,0.16018,0.59876
04_18_2024_W_F_Melons1_F_1,13.72382,0.37132,0.50228
04_04_2024_W2_C_Tea_P_3,7.05741,0.0031,0.91002
04_19_2024_W_F_Ketchup_P_2,9.02978,0.09291,0.65008
04_18_2024_W3_F_Cereal_P_2,9.14759,0.10612,0.64038
04_04_2024_W2_C_BananasLong1_F_1,12.70277,0.22453,0.51423
04_18_2024_W3_F_Grapefruits1_F_1,12.94298,0.24365,0.54171
04_18_2024_W3_F_Salsa1_P_1,6.23391,0.00597,0.94979
04_04_2024_W_C_Sauce2_P_3,6.26615,0.00517,0.93465
04_18_2024_W2_F_Melons1_F_1,14.52691,0.36813,0.48019
04_18_2024_W2_F_Apples4_F_1,12.3793,0.16,0.4684
04_18_2024_W_F_Tomatoes1_F_1,12.72615,0.16312,0.47486
04_18_2024_W_F_Oils_P_2,5.9584,0.00372,0.94445
04_18_2024_W2_F_Peppers1_F_1,13.11431,0.25172,0.5251
04_18_2024_W_F_Vinegar_P_3,9.51733,0.09189,0.64585
04_04_2024_S_C_Bananas_F_2,11.22078,0.15862,0.5595
04_18_2024_W_F_Flour_P_2,15.34539,0.33502,0.47884
04_18_2024_W2_F_PeanutButter_P_3,9.16107,0.0798,0.63783
04_19_2024_W4_F_Pineapples1_F_1,11.82669,0.13407,0.56656
04_18_2024_W3_F_Cans_P_2,9.69552,0.13383,0.75966
04_18_2024_W_F_Bananas2_F_1,13.22184,0.28236,0.46015
04_18_2024_W2_F_GreenPeppers1_F_1,11.38126,0.09756,0.49409
03_04_2024_S_L_Gatorade_P_2,null,null,null
03_13_2024_S_Co_Tomatoes_V_2,13.42882,0.21263,0.51204
04_18_2024_W_F_Spices1_P_1,8.89776,0.0793,0.63505
04_18_2024_W2_F_Dressing_P_2,5.8647,0.01181,0.91974
04_18_2024_W_F_Cans7_P_2,10.38111,0.11286,0.61742
04_19_2024_W4_F_Salsa_P_3,8.83826,0.07895,0.65913
04_04_2024_W2_C_Peppers1_F_1,12.47807,0.17281,0.45902
04_19_2024_W4_F_Bananas2_F_1,11.57355,0.15148,0.51521
03_21_2024_W_L_BBQ1_P_1,null,null,null
03_04_2024_S_L_EnergyDrinks_P_1,7.02078,0.00146,0.93993
04_04_2024_W_C_GranolaBars_P_2,5.81708,0.00234,0.94967
